CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO A 1ª CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O), ATÉ O 30º DIA DE VIDA ;TER PELO MENOS 09 CONSULTAS POR MÉDICA(O) OU ENFERMEIRA(O) ATÉ DOIS ANOS DE VIDA ;TER PELO MENOS 09 REGISTROS DE PESO E ALTURA ATÉ OS DOIS ANOS DE VIDA;TER RECEBIDO PELO MENOS 02 VISITAS DOMICILIARES REALIZADAS POR ACS/TACS, SENDO A PRIMEIRA ATÉ OS PRIMEIROS 30 DIAS DE VIDA E A SEGUNDA ATÉ OS 06 MESES DE VIDA;TER SIDO VACINADA CONTRA DIFTERIA, TÉTANO, COQUELUCHE, HEPATITE B, INFECÇÕES CAUSADAS POR HAEMOPHILUS INFLUENZAE TIPO B, POLIOMIELITE, SARAMPO, CAXUMBA E RUBÉOLA, COM TODAS AS DOSES RECOMENDADAS;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA CRIANÇAS DE ATÉ 2 ANOS VINCULADAS À EQUIPE;NÚMERO TOTAL DE CRIANÇAS DE ATÉ 2 ANOS VINCULADAS À EQUIPE;PONTUAÇÃO
4894618;UNIDADE BASICA DE SAUDE RENATO LEITE;CENTRO DE SAUDE/UNIDADE BASICA;0000006254;EQUIPE PSF RENATO LEITE 2;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Outubro;Desenvolvimento Infantil;5;1;0;0;2;160;10;16,00
9402713;UNIDADE BASICA NOEMI DO CARMO MATOS;CENTRO DE SAUDE/UNIDADE BASICA;0001642502;SAUDE FAMILIA FOZ DO PARANA;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Outubro;Desenvolvimento Infantil;13;1;0;1;8;460;31;14,84
0043303;UNIDADE BASICA JOAO SANTOS DE ALENCAR;CENTRO DE SAUDE/UNIDADE BASICA;0000006297;SAO JERONIMO;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Outubro;Desenvolvimento Infantil;16;0;1;0;5;440;29;15,17
4608844;UNIDADE BASICA CRISTINA CHAGAS DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0002279169;EQUIPE PSF GLEBA PARANA;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Outubro;Desenvolvimento Infantil;2;0;0;1;1;80;4;20,00
7240155;UNIDADE BASICA EUTALIA PAULA OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000006289;PSF SAO FRANCISCO;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Outubro;Desenvolvimento Infantil;24;3;2;5;4;760;30;25,33
0818704;UNIDADE BASICA DJALMA GOMES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0002279150;EQUIPE PSF LUZEIRO;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Novembro;Desenvolvimento Infantil;17;1;11;9;6;880;26;33,85
7448627;UNIDADE BASICA JOSINA DE OLIVEIRA MOURA;CENTRO DE SAUDE/UNIDADE BASICA;0000006319;PSF NOVA CINTRA;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Novembro;Desenvolvimento Infantil;10;1;3;3;5;440;15;29,33
7240155;UNIDADE BASICA EUTALIA PAULA OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0001490834;PSF SAO FRANCISCO 2;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Novembro;Desenvolvimento Infantil;16;2;1;3;6;560;22;25,45
4894618;UNIDADE BASICA DE SAUDE RENATO LEITE;CENTRO DE SAUDE/UNIDADE BASICA;0000006270;PSF URBANA;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Novembro;Desenvolvimento Infantil;29;3;2;11;5;1.000;53;18,87
4894618;UNIDADE BASICA DE SAUDE RENATO LEITE;CENTRO DE SAUDE/UNIDADE BASICA;0000006254;EQUIPE PSF RENATO LEITE 2;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Novembro;Desenvolvimento Infantil;4;0;0;0;1;100;7;14,29
9402713;UNIDADE BASICA NOEMI DO CARMO MATOS;CENTRO DE SAUDE/UNIDADE BASICA;0001642502;SAUDE FAMILIA FOZ DO PARANA;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Novembro;Desenvolvimento Infantil;16;1;0;1;8;520;34;15,29
0043303;UNIDADE BASICA JOAO SANTOS DE ALENCAR;CENTRO DE SAUDE/UNIDADE BASICA;0000006297;SAO JERONIMO;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Novembro;Desenvolvimento Infantil;17;0;1;0;5;460;32;14,38
4608844;UNIDADE BASICA CRISTINA CHAGAS DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0002279169;EQUIPE PSF GLEBA PARANA;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Novembro;Desenvolvimento Infantil;2;0;0;1;1;80;5;16,00
7240155;UNIDADE BASICA EUTALIA PAULA OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000006289;PSF SAO FRANCISCO;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Novembro;Desenvolvimento Infantil;22;3;2;4;3;680;28;24,29
0818704;UNIDADE BASICA DJALMA GOMES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0002279150;EQUIPE PSF LUZEIRO;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Dezembro;Desenvolvimento Infantil;15;1;9;8;4;740;23;32,17
7448627;UNIDADE BASICA JOSINA DE OLIVEIRA MOURA;CENTRO DE SAUDE/UNIDADE BASICA;0000006319;PSF NOVA CINTRA;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Dezembro;Desenvolvimento Infantil;9;1;4;3;3;400;12;33,33
7240155;UNIDADE BASICA EUTALIA PAULA OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0001490834;PSF SAO FRANCISCO 2;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Dezembro;Desenvolvimento Infantil;15;2;1;3;5;520;20;26,00
4894618;UNIDADE BASICA DE SAUDE RENATO LEITE;CENTRO DE SAUDE/UNIDADE BASICA;0000006270;PSF URBANA;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Dezembro;Desenvolvimento Infantil;28;2;1;11;5;940;54;17,41
4894618;UNIDADE BASICA DE SAUDE RENATO LEITE;CENTRO DE SAUDE/UNIDADE BASICA;0000006254;EQUIPE PSF RENATO LEITE 2;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Dezembro;Desenvolvimento Infantil;4;0;0;0;1;100;7;14,29
9402713;UNIDADE BASICA NOEMI DO CARMO MATOS;CENTRO DE SAUDE/UNIDADE BASICA;0001642502;SAUDE FAMILIA FOZ DO PARANA;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Dezembro;Desenvolvimento Infantil;18;2;0;1;7;560;35;16,00
0043303;UNIDADE BASICA JOAO SANTOS DE ALENCAR;CENTRO DE SAUDE/UNIDADE BASICA;0000006297;SAO JERONIMO;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Dezembro;Desenvolvimento Infantil;14;0;1;0;3;360;30;12,00
4608844;UNIDADE BASICA CRISTINA CHAGAS DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0002279169;EQUIPE PSF GLEBA PARANA;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Dezembro;Desenvolvimento Infantil;2;0;0;1;1;80;5;16,00
7240155;UNIDADE BASICA EUTALIA PAULA OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000006289;PSF SAO FRANCISCO;eSF;Rodrigues alves;Juruá/Tarauacá e Envira;Dezembro;Desenvolvimento Infantil;23;3;2;4;2;680;28;24,29
2001772;CENTRO DE SAUDE PAULO ALCIONE MARQUES;CENTRO DE SAUDE/UNIDADE BASICA;0000006327;PSF;eSF;Santa Rosa;Baixo Acre;Janeiro;Desenvolvimento Infantil;9;4;2;3;32;1.000;59;16,95
0499919;UNIDADE BASICA DE SAUDE MANDUCA KULINA;CENTRO DE SAUDE/UNIDADE BASICA;0002188147;UBS COHAB;eSF;Santa Rosa;Baixo Acre;Janeiro;Desenvolvimento Infantil;5;5;0;0;9;380;22;17,27
6596657;PSF MOVEL DE SANTA ROSA DO PURUS;POSTO DE SAUDE;0000006343;PSF MOVEL DE SANTA ROSA DO PUR;eSF;Santa Rosa;Baixo Acre;Janeiro;Desenvolvimento Infantil;0;0;0;0;0;0;2;0,00
2001772;CENTRO DE SAUDE PAULO ALCIONE MARQUES;CENTRO DE SAUDE/UNIDADE BASICA;0000006327;PSF;eSF;Santa Rosa;Baixo Acre;Fevereiro;Desenvolvimento Infantil;7;3;1;3;32;920;56;16,43
0499919;UNIDADE BASICA DE SAUDE MANDUCA KULINA;CENTRO DE SAUDE/UNIDADE BASICA;0002188147;UBS COHAB;eSF;Santa Rosa;Baixo Acre;Fevereiro;Desenvolvimento Infantil;5;5;0;0;9;380;21;18,10
6596657;PSF MOVEL DE SANTA ROSA DO PURUS;POSTO DE SAUDE;0000006343;PSF MOVEL DE SANTA ROSA DO PUR;eSF;Santa Rosa;Baixo Acre;Fevereiro;Desenvolvimento Infantil;0;0;0;0;0;0;2;0,00
2001772;CENTRO DE SAUDE PAULO ALCIONE MARQUES;CENTRO DE SAUDE/UNIDADE BASICA;0000006327;PSF;eSF;Santa Rosa;Baixo Acre;Março;Desenvolvimento Infantil;6;1;0;2;30;780;51;15,29
0499919;UNIDADE BASICA DE SAUDE MANDUCA KULINA;CENTRO DE SAUDE/UNIDADE BASICA;0002188147;UBS COHAB;eSF;Santa Rosa;Baixo Acre;Março;Desenvolvimento Infantil;5;4;0;0;7;320;19;16,84
6596657;PSF MOVEL DE SANTA ROSA DO PURUS;POSTO DE SAUDE;0000006343;PSF MOVEL DE SANTA ROSA DO PUR;eSF;Santa Rosa;Baixo Acre;Março;Desenvolvimento Infantil;0;0;0;0;0;0;2;0,00
2001772;CENTRO DE SAUDE PAULO ALCIONE MARQUES;CENTRO DE SAUDE/UNIDADE BASICA;0000006327;PSF;eSF;Santa Rosa;Baixo Acre;Abril;Desenvolvimento Infantil;7;1;0;3;29;800;52;15,38
0499919;UNIDADE BASICA DE SAUDE MANDUCA KULINA;CENTRO DE SAUDE/UNIDADE BASICA;0002188147;UBS COHAB;eSF;Santa Rosa;Baixo Acre;Abril;Desenvolvimento Infantil;5;4;0;0;6;300;18;16,67
6596657;PSF MOVEL DE SANTA ROSA DO PURUS;POSTO DE SAUDE;0000006343;PSF MOVEL DE SANTA ROSA DO PUR;eSF;Santa Rosa;Baixo Acre;Abril;Desenvolvimento Infantil;0;0;0;0;0;0;2;0,00
2001772;CENTRO DE SAUDE PAULO ALCIONE MARQUES;CENTRO DE SAUDE/UNIDADE BASICA;0000006327;PSF;eSF;Santa Rosa;Baixo Acre;Maio;Desenvolvimento Infantil;9;2;1;3;28;860;51;16,86
0499919;UNIDADE BASICA DE SAUDE MANDUCA KULINA;CENTRO DE SAUDE/UNIDADE BASICA;0002188147;UBS COHAB;eSF;Santa Rosa;Baixo Acre;Maio;Desenvolvimento Infantil;5;4;0;0;6;300;18;16,67
6596657;PSF MOVEL DE SANTA ROSA DO PURUS;POSTO DE SAUDE;0000006343;PSF MOVEL DE SANTA ROSA DO PUR;eSF;Santa Rosa;Baixo Acre;Maio;Desenvolvimento Infantil;0;0;0;0;0;0;2;0,00
2001772;CENTRO DE SAUDE PAULO ALCIONE MARQUES;CENTRO DE SAUDE/UNIDADE BASICA;0000006327;PSF;eSF;Santa Rosa;Baixo Acre;Junho;Desenvolvimento Infantil;7;1;0;3;27;760;48;15,83
0499919;UNIDADE BASICA DE SAUDE MANDUCA KULINA;CENTRO DE SAUDE/UNIDADE BASICA;0002188147;UBS COHAB;eSF;Santa Rosa;Baixo Acre;Junho;Desenvolvimento Infantil;5;4;0;0;8;340;20;17,00
6596657;PSF MOVEL DE SANTA ROSA DO PURUS;POSTO DE SAUDE;0000006343;PSF MOVEL DE SANTA ROSA DO PUR;eSF;Santa Rosa;Baixo Acre;Junho;Desenvolvimento Infantil;0;0;0;0;0;0;2;0,00
2001772;CENTRO DE SAUDE PAULO ALCIONE MARQUES;CENTRO DE SAUDE/UNIDADE BASICA;0000006327;PSF;eSF;Santa Rosa;Baixo Acre;Julho;Desenvolvimento Infantil;6;2;0;4;27;780;55;14,18
0499919;UNIDADE BASICA DE SAUDE MANDUCA KULINA;CENTRO DE SAUDE/UNIDADE BASICA;0002188147;UBS COHAB;eSF;Santa Rosa;Baixo Acre;Julho;Desenvolvimento Infantil;5;4;0;0;7;320;18;17,78
6596657;PSF MOVEL DE SANTA ROSA DO PURUS;POSTO DE SAUDE;0000006343;PSF MOVEL DE SANTA ROSA DO PUR;eSF;Santa Rosa;Baixo Acre;Julho;Desenvolvimento Infantil;0;0;0;0;0;0;2;0,00
2001772;CENTRO DE SAUDE PAULO ALCIONE MARQUES;CENTRO DE SAUDE/UNIDADE BASICA;0000006327;PSF;eSF;Santa Rosa;Baixo Acre;Agosto;Desenvolvimento Infantil;7;2;0;5;25;780;54;14,44
0499919;UNIDADE BASICA DE SAUDE MANDUCA KULINA;CENTRO DE SAUDE/UNIDADE BASICA;0002188147;UBS COHAB;eSF;Santa Rosa;Baixo Acre;Agosto;Desenvolvimento Infantil;6;3;0;0;5;280;17;16,47
6596657;PSF MOVEL DE SANTA ROSA DO PURUS;POSTO DE SAUDE;0000006343;PSF MOVEL DE SANTA ROSA DO PUR;eSF;Santa Rosa;Baixo Acre;Agosto;Desenvolvimento Infantil;1;0;0;0;0;20;3;6,67
2001772;CENTRO DE SAUDE PAULO ALCIONE MARQUES;CENTRO DE SAUDE/UNIDADE BASICA;0000006327;PSF;eSF;Santa Rosa;Baixo Acre;Setembro;Desenvolvimento Infantil;7;2;1;5;24;780;54;14,44
0499919;UNIDADE BASICA DE SAUDE MANDUCA KULINA;CENTRO DE SAUDE/UNIDADE BASICA;0002188147;UBS COHAB;eSF;Santa Rosa;Baixo Acre;Setembro;Desenvolvimento Infantil;7;4;0;0;5;320;19;16,84
6596657;PSF MOVEL DE SANTA ROSA DO PURUS;POSTO DE SAUDE;0000006343;PSF MOVEL DE SANTA ROSA DO PUR;eSF;Santa Rosa;Baixo Acre;Setembro;Desenvolvimento Infantil;1;0;0;0;0;20;2;10,00
2001772;CENTRO DE SAUDE PAULO ALCIONE MARQUES;CENTRO DE SAUDE/UNIDADE BASICA;0000006327;PSF;eSF;Santa Rosa;Baixo Acre;Outubro;Desenvolvimento Infantil;7;3;2;5;24;820;53;15,47
0499919;UNIDADE BASICA DE SAUDE MANDUCA KULINA;CENTRO DE SAUDE/UNIDADE BASICA;0002188147;UBS COHAB;eSF;Santa Rosa;Baixo Acre;Outubro;Desenvolvimento Infantil;5;3;0;0;4;240;17;14,12
6596657;PSF MOVEL DE SANTA ROSA DO PURUS;POSTO DE SAUDE;0000006343;PSF MOVEL DE SANTA ROSA DO PUR;eSF;Santa Rosa;Baixo Acre;Outubro;Desenvolvimento Infantil;1;0;0;0;0;20;2;10,00
2001772;CENTRO DE SAUDE PAULO ALCIONE MARQUES;CENTRO DE SAUDE/UNIDADE BASICA;0000006327;PSF;eSF;Santa Rosa;Baixo Acre;Novembro;Desenvolvimento Infantil;7;2;2;5;22;760;50;15,20
0499919;UNIDADE BASICA DE SAUDE MANDUCA KULINA;CENTRO DE SAUDE/UNIDADE BASICA;0002188147;UBS COHAB;eSF;Santa Rosa;Baixo Acre;Novembro;Desenvolvimento Infantil;6;2;0;0;4;240;17;14,12
6596657;PSF MOVEL DE SANTA ROSA DO PURUS;POSTO DE SAUDE;0000006343;PSF MOVEL DE SANTA ROSA DO PUR;eSF;Santa Rosa;Baixo Acre;Novembro;Desenvolvimento Infantil;1;0;0;0;0;20;3;6,67
2001772;CENTRO DE SAUDE PAULO ALCIONE MARQUES;CENTRO DE SAUDE/UNIDADE BASICA;0000006327;PSF;eSF;Santa Rosa;Baixo Acre;Dezembro;Desenvolvimento Infantil;5;1;1;5;15;540;42;12,86
0499919;UNIDADE BASICA DE SAUDE MANDUCA KULINA;CENTRO DE SAUDE/UNIDADE BASICA;0002188147;UBS COHAB;eSF;Santa Rosa;Baixo Acre;Dezembro;Desenvolvimento Infantil;5;2;0;0;4;220;16;13,75
6596657;PSF MOVEL DE SANTA ROSA DO PURUS;POSTO DE SAUDE;0000006343;PSF MOVEL DE SANTA ROSA DO PUR;eSF;Santa Rosa;Baixo Acre;Dezembro;Desenvolvimento Infantil;1;0;0;0;0;20;3;6,67
3449432;UNIDADE BASICA DE SAUDE FLORIANO FLORENTINO M DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000006548;SAUDE DA FAMILIA FLORIANO FLOR;eSF;Sena Madureira;Baixo Acre;Janeiro;Desenvolvimento Infantil;14;4;3;3;17;820;30;27,33
2000873;UNIDADE BASICA DE SAUDE EDSON SALES;CENTRO DE SAUDE/UNIDADE BASICA;0000006459;SAUDE DA FAMILIA EDSON SALES;eSF;Sena Madureira;Baixo Acre;Janeiro;Desenvolvimento Infantil;32;11;3;4;22;1.440;51;28,24
9393757;UNIDADE BASICA DE SAUDE CARLOS AFONSO VIEIRA MODULO II;CENTRO DE SAUDE/UNIDADE BASICA;0001640054;SAUDE DA FAMILIA C AFONSO M II;eSF;Sena Madureira;Baixo Acre;Janeiro;Desenvolvimento Infantil;4;1;3;2;9;380;24;15,83
3007367;UNIDADE BASICA DE SAUDE AGUINALDO NUNES DE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000006513;SAUDE DA FAMILIA AGUINALDO NUN;eSF;Sena Madureira;Baixo Acre;Janeiro;Desenvolvimento Infantil;30;3;2;5;24;1.280;50;25,60
3541592;UNIDADE BASICA DE SAUDE MARIA DAS DORES DE PAULA;CENTRO DE SAUDE/UNIDADE BASICA;0000006556;SAUDE DA FAMILIA MARIA DAS DOR;eSF;Sena Madureira;Baixo Acre;Janeiro;Desenvolvimento Infantil;12;5;3;4;11;700;26;26,92
2000938;UNIDADE BASICA DE SAUDE RICIOTI TAMBURINI;CENTRO DE SAUDE/UNIDADE BASICA;0000006491;SAUDE DA FAMILIA RICIOTI TAMBU;eSF;Sena Madureira;Baixo Acre;Janeiro;Desenvolvimento Infantil;20;12;5;3;14;1.080;41;26,34
2002566;UNIDADE BASICA DE SAUDE LAURO FONTES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000006505;SAUDE DA FAMILIA LAURO FONTES;eSF;Sena Madureira;Baixo Acre;Janeiro;Desenvolvimento Infantil;13;2;1;2;17;700;33;21,21
5981913;UNIDADE BASICA DE SAUDE MODULO II;CENTRO DE SAUDE/UNIDADE BASICA;0000006572;SAUDE DA FAMILIA MODULO II;eSF;Sena Madureira;Baixo Acre;Janeiro;Desenvolvimento Infantil;3;0;0;1;6;200;10;20,00
2000903;UNIDADE BASICA DE SAUDE FLORLIRIO PEREIRA LUSTOSA;CENTRO DE SAUDE/UNIDADE BASICA;0000006483;SAUDE DA FAMILIA FLORLIRIO PER;eSF;Sena Madureira;Baixo Acre;Janeiro;Desenvolvimento Infantil;8;2;0;0;9;380;13;29,23
6992811;UNIDADE BASICA DE SAUDE MANOEL FERNANDES VIEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000006599;SAUDE DA FAMILIA MANOEL FERNAN;eSF;Sena Madureira;Baixo Acre;Janeiro;Desenvolvimento Infantil;37;7;1;16;28;1.780;59;30,17
5981891;UNIDADE BASICA DE SAUDE MODULO I;CENTRO DE SAUDE/UNIDADE BASICA;0000006564;SAUDE DA FAMILIA MODULO I;eSF;Sena Madureira;Baixo Acre;Janeiro;Desenvolvimento Infantil;3;0;0;1;4;160;7;22,86
7617437;UNIDADE BASICA DE SAUDE COSMO GEBER;CENTRO DE SAUDE/UNIDADE BASICA;0001573195;SAUDE DA FAMILIA COSMO GERBER;eSF;Sena Madureira;Baixo Acre;Janeiro;Desenvolvimento Infantil;6;1;4;2;9;440;22;20,00
2000881;UNIDADE BASICA DE SAUDE CARLOS AFONSO VIEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000006475;SAUDE DA FAMILIA CARLOS AFONSO;eSF;Sena Madureira;Baixo Acre;Janeiro;Desenvolvimento Infantil;21;13;1;1;20;1.120;39;28,72
3449432;UNIDADE BASICA DE SAUDE FLORIANO FLORENTINO M DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000006548;SAUDE DA FAMILIA FLORIANO FLOR;eSF;Sena Madureira;Baixo Acre;Fevereiro;Desenvolvimento Infantil;14;3;2;3;15;740;31;23,87
2000873;UNIDADE BASICA DE SAUDE EDSON SALES;CENTRO DE SAUDE/UNIDADE BASICA;0000006459;SAUDE DA FAMILIA EDSON SALES;eSF;Sena Madureira;Baixo Acre;Fevereiro;Desenvolvimento Infantil;37;11;3;4;23;1.560;56;27,86
9393757;UNIDADE BASICA DE SAUDE CARLOS AFONSO VIEIRA MODULO II;CENTRO DE SAUDE/UNIDADE BASICA;0001640054;SAUDE DA FAMILIA C AFONSO M II;eSF;Sena Madureira;Baixo Acre;Fevereiro;Desenvolvimento Infantil;2;1;2;2;8;300;21;14,29
3007367;UNIDADE BASICA DE SAUDE AGUINALDO NUNES DE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000006513;SAUDE DA FAMILIA AGUINALDO NUN;eSF;Sena Madureira;Baixo Acre;Fevereiro;Desenvolvimento Infantil;33;7;2;6;26;1.480;53;27,92
3541592;UNIDADE BASICA DE SAUDE MARIA DAS DORES DE PAULA;CENTRO DE SAUDE/UNIDADE BASICA;0000006556;SAUDE DA FAMILIA MARIA DAS DOR;eSF;Sena Madureira;Baixo Acre;Fevereiro;Desenvolvimento Infantil;16;5;4;4;11;800;32;25,00
2000938;UNIDADE BASICA DE SAUDE RICIOTI TAMBURINI;CENTRO DE SAUDE/UNIDADE BASICA;0000006491;SAUDE DA FAMILIA RICIOTI TAMBU;eSF;Sena Madureira;Baixo Acre;Fevereiro;Desenvolvimento Infantil;19;12;5;3;12;1.020;39;26,15
2002566;UNIDADE BASICA DE SAUDE LAURO FONTES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000006505;SAUDE DA FAMILIA LAURO FONTES;eSF;Sena Madureira;Baixo Acre;Fevereiro;Desenvolvimento Infantil;12;1;0;2;15;600;31;19,35
5981913;UNIDADE BASICA DE SAUDE MODULO II;CENTRO DE SAUDE/UNIDADE BASICA;0000006572;SAUDE DA FAMILIA MODULO II;eSF;Sena Madureira;Baixo Acre;Fevereiro;Desenvolvimento Infantil;3;0;0;1;6;200;10;20,00
2000903;UNIDADE BASICA DE SAUDE FLORLIRIO PEREIRA LUSTOSA;CENTRO DE SAUDE/UNIDADE BASICA;0000006483;SAUDE DA FAMILIA FLORLIRIO PER;eSF;Sena Madureira;Baixo Acre;Fevereiro;Desenvolvimento Infantil;14;4;1;0;13;640;21;30,48
6992811;UNIDADE BASICA DE SAUDE MANOEL FERNANDES VIEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000006599;SAUDE DA FAMILIA MANOEL FERNAN;eSF;Sena Madureira;Baixo Acre;Fevereiro;Desenvolvimento Infantil;34;6;1;14;21;1.520;57;26,67
5981891;UNIDADE BASICA DE SAUDE MODULO I;CENTRO DE SAUDE/UNIDADE BASICA;0000006564;SAUDE DA FAMILIA MODULO I;eSF;Sena Madureira;Baixo Acre;Fevereiro;Desenvolvimento Infantil;3;0;0;1;4;160;8;20,00
7617437;UNIDADE BASICA DE SAUDE COSMO GEBER;CENTRO DE SAUDE/UNIDADE BASICA;0001573195;SAUDE DA FAMILIA COSMO GERBER;eSF;Sena Madureira;Baixo Acre;Fevereiro;Desenvolvimento Infantil;7;1;6;3;7;480;23;20,87
2000881;UNIDADE BASICA DE SAUDE CARLOS AFONSO VIEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000006475;SAUDE DA FAMILIA CARLOS AFONSO;eSF;Sena Madureira;Baixo Acre;Fevereiro;Desenvolvimento Infantil;24;14;2;1;19;1.200;42;28,57
3449432;UNIDADE BASICA DE SAUDE FLORIANO FLORENTINO M DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000006548;SAUDE DA FAMILIA FLORIANO FLOR;eSF;Sena Madureira;Baixo Acre;Março;Desenvolvimento Infantil;15;3;2;4;16;800;33;24,24
2000873;UNIDADE BASICA DE SAUDE EDSON SALES;CENTRO DE SAUDE/UNIDADE BASICA;0000006459;SAUDE DA FAMILIA EDSON SALES;eSF;Sena Madureira;Baixo Acre;Março;Desenvolvimento Infantil;38;9;2;3;21;1.460;56;26,07
9393757;UNIDADE BASICA DE SAUDE CARLOS AFONSO VIEIRA MODULO II;CENTRO DE SAUDE/UNIDADE BASICA;0001640054;SAUDE DA FAMILIA C AFONSO M II;eSF;Sena Madureira;Baixo Acre;Março;Desenvolvimento Infantil;2;1;3;2;7;300;20;15,00
3007367;UNIDADE BASICA DE SAUDE AGUINALDO NUNES DE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000006513;SAUDE DA FAMILIA AGUINALDO NUN;eSF;Sena Madureira;Baixo Acre;Março;Desenvolvimento Infantil;34;6;2;7;25;1.480;54;27,41
3541592;UNIDADE BASICA DE SAUDE MARIA DAS DORES DE PAULA;CENTRO DE SAUDE/UNIDADE BASICA;0000006556;SAUDE DA FAMILIA MARIA DAS DOR;eSF;Sena Madureira;Baixo Acre;Março;Desenvolvimento Infantil;16;6;5;4;10;820;34;24,12
2000938;UNIDADE BASICA DE SAUDE RICIOTI TAMBURINI;CENTRO DE SAUDE/UNIDADE BASICA;0000006491;SAUDE DA FAMILIA RICIOTI TAMBU;eSF;Sena Madureira;Baixo Acre;Março;Desenvolvimento Infantil;22;12;5;2;13;1.080;41;26,34
2002566;UNIDADE BASICA DE SAUDE LAURO FONTES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000006505;SAUDE DA FAMILIA LAURO FONTES;eSF;Sena Madureira;Baixo Acre;Março;Desenvolvimento Infantil;13;2;0;2;15;640;32;20,00
5981913;UNIDADE BASICA DE SAUDE MODULO II;CENTRO DE SAUDE/UNIDADE BASICA;0000006572;SAUDE DA FAMILIA MODULO II;eSF;Sena Madureira;Baixo Acre;Março;Desenvolvimento Infantil;3;0;0;1;6;200;11;18,18
2000903;UNIDADE BASICA DE SAUDE FLORLIRIO PEREIRA LUSTOSA;CENTRO DE SAUDE/UNIDADE BASICA;0000006483;SAUDE DA FAMILIA FLORLIRIO PER;eSF;Sena Madureira;Baixo Acre;Março;Desenvolvimento Infantil;16;4;1;0;13;680;24;28,33
6992811;UNIDADE BASICA DE SAUDE MANOEL FERNANDES VIEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000006599;SAUDE DA FAMILIA MANOEL FERNAN;eSF;Sena Madureira;Baixo Acre;Março;Desenvolvimento Infantil;34;7;1;13;20;1.500;58;25,86
5981891;UNIDADE BASICA DE SAUDE MODULO I;CENTRO DE SAUDE/UNIDADE BASICA;0000006564;SAUDE DA FAMILIA MODULO I;eSF;Sena Madureira;Baixo Acre;Março;Desenvolvimento Infantil;2;0;0;1;4;140;7;20,00
7617437;UNIDADE BASICA DE SAUDE COSMO GEBER;CENTRO DE SAUDE/UNIDADE BASICA;0001573195;SAUDE DA FAMILIA COSMO GERBER;eSF;Sena Madureira;Baixo Acre;Março;Desenvolvimento Infantil;7;1;6;3;7;480;23;20,87
