CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O), NOS ÚLTIMOS 6 MESES;TER PELO MENOS 01 REGISTRO DE MEDIÇÃO DA PRESSÃO ARTERIAL, REALIZADO NOS ÚLTIMOS 6 MESES;TER PELO MENOS 02 VISITAS DOMICILIARES POR ACS/TACS, COM INTERVALO MÍNIMO DE 30 DIAS, REALIZADAS NOS ÚLTIMOS 12 MESES ;TER REALIZADO PELO MENOS 01 (UM) REGISTRO DE PESO E ALTURA, NOS ÚLTIMOS 12 MESES;TER PELO MENOS 01 REGISTRO DE HEMOGLOBINA GLICADA, SOLICITADA OU AVALIADA, NOS ÚLTIMOS 12 MESES;TER PELO MENOS 01 REGISTRO DE AVALIAÇÃO DOS PÉS, REALIZADO NOS ÚLTIMOS 15 MESES;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA PESSOAS COM DIABETES VINCULADAS À EQUIPE;NÚMERO TOTAL DE PESSOAS COM DIABETES VINCULADAS À EQUIPE;PONTUAÇÃO
2000806;USF DOUTOR MARIO MAIA;CENTRO DE SAUDE/UNIDADE BASICA;0002058510;ESF CIDADE NOVA II;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;15;8;3;16;14;0;995;23;43,26
2003198;URAP MARIA BARROSO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0002525623;EAP MARIA BARROSO;eAP;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;0;0;0;0;0;0;0;0;0,00
7110065;USF GENTIL PERDOMO DA ROCHA;CENTRO DE SAUDE/UNIDADE BASICA;0000006181;ESF ESPERANCA I;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;26;13;1;9;7;0;1.015;30;33,83
2002809;USF ROSA MARIA;CENTRO DE SAUDE/UNIDADE BASICA;0000005770;ESF ROSA MARIA;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;47;46;39;33;42;0;3.505;54;64,91
3331792;USF MARIA VERONICA;CENTRO DE SAUDE/UNIDADE BASICA;0000006068;ESF MARIA VERONICA I;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;21;14;13;13;15;0;1.310;23;56,96
2000075;POLICLINICA BARRAL Y BARRAL;CENTRO DE SAUDE/UNIDADE BASICA;0002295113;EAP III - BARRAL Y BARRAL;eAP;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;0;0;0;0;0;0;0;0;0,00
2002701;USF MARIA SOFIA;CENTRO DE SAUDE/UNIDADE BASICA;0000005754;ESF MARIA SOFIA;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;45;36;31;42;22;1;3.090;49;63,06
2000830;URAP AUGUSTO HIDALGO DE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0002233363;EAP AUGUSTO HIDALGO DE LIMA II;eAP;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;0;0;0;0;0;0;0;0;0,00
2000415;URAP SAO FRANCISCO;CENTRO DE SAUDE/UNIDADE BASICA;0002106116;EAP SAO FRANCISCO II;eAP;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;0;0;0;0;0;0;0;0;0,00
6119697;URAP ROZANGELA PIMENTEL FIGUEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0002108933;EAP ROZANGELA PIMENTEL;eAP;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;0;0;0;0;0;0;0;0;0,00
2000075;POLICLINICA BARRAL Y BARRAL;CENTRO DE SAUDE/UNIDADE BASICA;0002295091;EAP I - BARRAL Y BARRAL;eAP;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;1;0;0;1;0;0;40;1;40,00
2000458;USF MARIA DE FATIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000005517;ESF MARIA DE FATIMA I;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;41;23;3;35;33;1;2.420;50;48,40
2003228;USF ANTENOR RAMOS I;CENTRO DE SAUDE/UNIDADE BASICA;0000005878;ESF ANTENOR RAMOS I;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;59;40;8;58;38;2;3.660;82;44,63
7547153;USF MAXIMO DIOGO;CENTRO DE SAUDE/UNIDADE BASICA;0001542486;ESF MAXIMO DIOGO I;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;16;12;7;13;10;0;1.015;18;56,39
6119697;URAP ROZANGELA PIMENTEL FIGUEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0002058472;ESF ROZANGELA PIMENTEL I;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;21;12;3;11;6;0;955;23;41,52
2003279;USF ANTONIA LIRA FONTINELE DA SILVA BELO JARDIM III;CENTRO DE SAUDE/UNIDADE BASICA;0000005916;ESF BELO JARDIM III;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;62;41;6;48;44;1;3.580;68;52,65
9463208;USF FRANCISCO CARNEIRO TIO CHICO;CENTRO DE SAUDE/UNIDADE BASICA;0001657798;ESF FRANCISCO CARNEIRO TIO CHI;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;63;57;11;54;53;5;4.230;73;57,95
2000806;USF DOUTOR MARIO MAIA;CENTRO DE SAUDE/UNIDADE BASICA;0002058502;ESF CIDADE NOVA I;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;8;2;1;7;6;0;435;10;43,50
2000741;URAP ARY RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0002133040;ESF BASE;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;11;4;3;10;7;0;630;15;42,00
7060394;USF AGRIPINA LINDOSO;CENTRO DE SAUDE/UNIDADE BASICA;0000006173;ESF AGRIPINA LINDOSO;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;62;27;16;41;35;0;3.230;68;47,50
7818092;USF MANOEL BEZERRA;CENTRO DE SAUDE/UNIDADE BASICA;0001637959;ESF MANOEL BEZERRA II;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;34;14;13;11;25;0;1.680;41;40,98
6119697;URAP ROZANGELA PIMENTEL FIGUEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0002108941;EAP II ROZANGELA PIMENTEL;eAP;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;0;0;0;0;0;0;0;0;0,00
2001306;URAP DRA CLAUDIA VITORINO;CENTRO DE SAUDE/UNIDADE BASICA;0002106086;EAP II CLAUDIA VITORINO;eAP;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;1;1;0;0;0;0;55;1;55,00
2002779;USF SEBASTIANA PRADO ZONA RURAL;CENTRO DE SAUDE/UNIDADE BASICA;0000005762;ESF SEBASTIANA PRADO;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;49;37;18;53;45;1;3.555;66;53,86
7120680;USF ELPIDIO MOREIRA SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000006211;ESF ELPIDIO MOREIRA SOUZA;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;56;47;8;55;24;0;3.405;70;48,64
2000458;USF MARIA DE FATIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000005789;ESF MARIA DE FATIMA II;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;66;45;13;37;53;0;3.725;78;47,76
7120710;USF GENILSON PINTO DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000006238;ESF TRIANGULO NOVO;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;20;17;18;22;9;0;1.500;24;62,50
2000482;URAP VILA IVONETE;CENTRO DE SAUDE/UNIDADE BASICA;0001621920;USF VILA IVONETE;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;76;46;59;77;52;1;5.430;96;56,56
2001713;USF DEUSIMAR PINHEIRO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000005665;ESF DEUSIMAR PINHEIRO I;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;43;16;7;60;21;0;2.720;69;39,42
2001837;USF SANTA INES;CENTRO DE SAUDE/UNIDADE BASICA;0000005703;ESF SANTA INES I;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;123;69;20;113;114;0;7.765;140;55,46
7547153;USF MAXIMO DIOGO;CENTRO DE SAUDE/UNIDADE BASICA;0000005827;ESF MAXIMO DIOGO II;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;19;15;9;14;8;0;1.140;22;51,82
6119697;URAP ROZANGELA PIMENTEL FIGUEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0002058499;ESF ROZANGELA PIMENTEL II;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;13;3;1;10;7;0;625;13;48,08
0755605;USF BARRO VERMELHO;CENTRO DE SAUDE/UNIDADE BASICA;0002189321;USF BARRO VERMELHO;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;47;19;9;53;34;0;2.930;57;51,40
2001829;USF BENFICA;CENTRO DE SAUDE/UNIDADE BASICA;0002455188;USF BENFICA II;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;28;9;3;12;12;0;1.160;30;38,67
2001713;USF DEUSIMAR PINHEIRO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0002106035;EAP DEUSIMAR PINHEIRO II;eAP;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;0;0;0;0;0;0;0;0;0,00
3331911;USF ANA ROSA ZONA RURAL;CENTRO DE SAUDE/UNIDADE BASICA;0000006122;ESF ANA ROSA;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;65;58;50;49;61;1;4.830;83;58,19
7818092;USF MANOEL BEZERRA;CENTRO DE SAUDE/UNIDADE BASICA;0001600796;ESF MANOEL BEZERRA III;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;27;7;11;6;16;0;1.170;31;37,74
7120729;USF TEREZA ROSAS;CENTRO DE SAUDE/UNIDADE BASICA;0000006246;ESF TEREZA ROSAS;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;31;21;3;17;13;1;1.530;32;47,81
7565534;USF LUANA FREITAS;CENTRO DE SAUDE/UNIDADE BASICA;0001547194;ESF LUANA FREITAS II;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;81;42;24;54;56;0;4.530;98;46,22
2003031;USF VITORIA;CENTRO DE SAUDE/UNIDADE BASICA;0000005657;ESF VITORIA II;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;19;15;3;11;11;0;1.035;25;41,40
2306379;USF FRANCISCO CONSTANCIO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000005932;ESF FRANCISCO CONSTANCIO;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;52;40;33;24;49;17;3.605;56;64,38
2003171;USF MARIA AUREA VILELA;CENTRO DE SAUDE/UNIDADE BASICA;0000006106;ESF CADEIA VELHA II;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;24;13;4;27;11;0;1.440;34;42,35
2003287;USF MARIANO GONZAGA;CENTRO DE SAUDE/UNIDADE BASICA;0001601008;ESF MARIANO GONZAGA II;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;60;41;31;49;26;0;3.650;67;54,48
2001713;USF DEUSIMAR PINHEIRO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0002106019;EAP DEUSIMAR PINHEIRO;eAP;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;0;0;0;0;0;0;0;0;0,00
2003058;USF LUIZ GONZAGA I;CENTRO DE SAUDE/UNIDADE BASICA;0000005819;ESF LUIZ GONZAGA I;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;45;33;21;33;30;0;2.820;51;55,29
2000520;URAP FRANCISCO BACURAU VIEIRA NUNES;CENTRO DE SAUDE/UNIDADE BASICA;0001542346;USF ALBERT SAMPAIO - BACURAU;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;33;18;5;26;7;1;1.645;38;43,29
2000075;POLICLINICA BARRAL Y BARRAL;CENTRO DE SAUDE/UNIDADE BASICA;0002295105;EAP II - BARRAL Y BARRAL;eAP;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;1;1;0;0;1;0;70;1;70,00
2003198;URAP MARIA BARROSO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0001615769;ESF MARIA BARROSO III;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;33;24;15;28;25;5;2.255;37;60,95
3331806;USF RAIMUNDA DIONIZIO;CENTRO DE SAUDE/UNIDADE BASICA;0000006076;ESF RAIMUNDA DIONIZIO;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;85;49;26;65;62;6;5.145;99;51,97
2003058;USF LUIZ GONZAGA I;CENTRO DE SAUDE/UNIDADE BASICA;0001601016;ESF LUIZ GONZAGA II;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;27;18;18;20;13;2;1.705;30;56,83
2003171;USF MARIA AUREA VILELA;CENTRO DE SAUDE/UNIDADE BASICA;0002058529;ESF BAIXADA DA HABITASA;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;30;19;6;31;23;0;1.940;44;44,09
3331881;USF FRANCISCO CAETANO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000006114;ESF FRANCISCO CAETANO;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;49;33;16;46;24;0;2.995;62;48,31
9908382;USF AEROPORTO VELHO;CENTRO DE SAUDE/UNIDADE BASICA;0001690280;USF AEROPORTO VELHO;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;49;27;9;25;45;1;2.710;61;44,43
2003198;URAP MARIA BARROSO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000005843;ESF MARIA BARROSO I;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;36;20;9;36;26;1;2.280;50;45,60
3015556;USF MARIA DA CONCEICAO;CENTRO DE SAUDE/UNIDADE BASICA;0000006017;ESF MARIA DA CONCEICAO;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;66;41;24;43;40;1;3.770;73;51,64
3331776;USF DR RAIMUNDO MOREIRA;CENTRO DE SAUDE/UNIDADE BASICA;0002151855;ESF RAIMUNDO MOREIRA II;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;57;42;21;39;39;1;3.465;69;50,22
2000830;URAP AUGUSTO HIDALGO DE LIMA;CENTRO DE SAUDE/UNIDADE BASICA;0000005606;ESF AUGUSTO HIDALGO DE LIMA;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;36;27;5;23;19;2;1.975;38;51,97
3015548;USF PLATILDE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000005967;ESF PLATILDE OLIVEIRA II;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;41;37;41;17;26;0;2.720;59;46,10
7565534;USF LUANA FREITAS;CENTRO DE SAUDE/UNIDADE BASICA;0001547208;ESF LUANA FREITAS I;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;60;32;12;24;43;0;2.985;81;36,85
2000741;URAP ARY RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0002106051;EAP ARY RODRIGUES;eAP;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;1;1;0;0;1;0;70;1;70,00
3331792;USF MARIA VERONICA;CENTRO DE SAUDE/UNIDADE BASICA;0001467921;ESF MARIA VERONICA II;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;36;33;3;24;25;0;2.115;42;50,36
2003031;USF VITORIA;CENTRO DE SAUDE/UNIDADE BASICA;0000005851;ESF VITORIA III;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;49;20;10;61;35;2;3.205;68;47,13
2000490;URAP FRANCISCO RONEY RODRIGUES MEIRELES;CENTRO DE SAUDE/UNIDADE BASICA;0000005576;USF FCO RONEY MEIRELES;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;131;70;46;130;63;3;7.950;161;49,38
7818092;USF MANOEL BEZERRA;CENTRO DE SAUDE/UNIDADE BASICA;0001590715;ESF MANOEL BEZERRA I;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;27;16;12;13;16;0;1.460;36;40,56
3054926;USF JOSE ADRIANO;CENTRO DE SAUDE/UNIDADE BASICA;0000006025;ESF JOSE ADRIANO;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;29;18;11;26;9;0;1.670;33;50,61
3015548;USF PLATILDE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000006009;ESF PLATILDE OLIVEIRA I;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;22;21;21;11;18;0;1.560;27;57,78
2001845;USF BELO JARDIM I;CENTRO DE SAUDE/UNIDADE BASICA;0000005711;ESF BELO JARDIM I;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;49;36;33;33;36;0;3.215;54;59,54
2003015;USF JOSE GOMES DE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000005797;ESF JOSE GOMES;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;44;34;13;44;29;2;2.930;55;53,27
7799632;URAP VALDEISA VALDEZ;CENTRO DE SAUDE/UNIDADE BASICA;0002233320;EAP VALDEISA VALDEZ;eAP;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;0;0;0;0;0;0;0;0;0,00
2003171;USF MARIA AUREA VILELA;CENTRO DE SAUDE/UNIDADE BASICA;0000005835;ESF CADEIA VELHA I;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;25;12;5;31;14;0;1.585;38;41,71
2001810;USF MARIA DE JESUS;CENTRO DE SAUDE/UNIDADE BASICA;0001547216;ESF MARIA DE JESUS I;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;21;20;21;21;22;5;1.860;25;74,40
2001713;USF DEUSIMAR PINHEIRO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0002148609;ESF DEUSIMAR PINHEIRO II;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;33;20;7;39;20;0;2.145;44;48,75
2001829;USF BENFICA;CENTRO DE SAUDE/UNIDADE BASICA;0000005681;ESF BENFICA I;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;19;10;3;11;11;1;975;23;42,39
3331946;USF MARIA SEBASTIANA;CENTRO DE SAUDE/UNIDADE BASICA;0000006130;ESF MARIA SEBASTIANA;eSF;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;77;50;22;60;58;0;4.690;90;52,11
2001306;URAP DRA CLAUDIA VITORINO;CENTRO DE SAUDE/UNIDADE BASICA;0002105993;EAP CLAUDIA VITORINO;eAP;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;1;1;0;2;1;0;90;2;45,00
2000520;URAP FRANCISCO BACURAU VIEIRA NUNES;CENTRO DE SAUDE/UNIDADE BASICA;0002106043;EAP FRANCISCO BACURAU;eAP;Rio Branco;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;0;0;0;0;0;0;0;0;0,00
0818704;UNIDADE BASICA DJALMA GOMES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0002279150;EQUIPE PSF LUZEIRO;eSF;Rodrigues Alves;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Diabetes;5;0;5;6;3;0;340;6;56,67
7448627;UNIDADE BASICA JOSINA DE OLIVEIRA MOURA;CENTRO DE SAUDE/UNIDADE BASICA;0000006319;PSF NOVA CINTRA;eSF;Rodrigues Alves;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Diabetes;9;5;8;10;8;0;695;10;69,50
7240155;UNIDADE BASICA EUTALIA PAULA OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0001490834;PSF SAO FRANCISCO 2;eSF;Rodrigues Alves;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Diabetes;12;12;12;10;9;0;935;14;66,79
4894618;UNIDADE BASICA DE SAUDE RENATO LEITE;CENTRO DE SAUDE/UNIDADE BASICA;0000006270;PSF URBANA;eSF;Rodrigues Alves;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Diabetes;34;30;30;49;28;0;2.980;50;59,60
4894618;UNIDADE BASICA DE SAUDE RENATO LEITE;CENTRO DE SAUDE/UNIDADE BASICA;0000006254;EQUIPE PSF RENATO LEITE 2;eSF;Rodrigues Alves;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Diabetes;5;2;2;6;2;0;310;6;51,67
9402713;UNIDADE BASICA NOEMI DO CARMO MATOS;CENTRO DE SAUDE/UNIDADE BASICA;0001642502;SAUDE FAMILIA FOZ DO PARANA;eSF;Rodrigues Alves;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Diabetes;9;9;10;12;6;0;795;12;66,25
0043303;UNIDADE BASICA JOAO SANTOS DE ALENCAR;CENTRO DE SAUDE/UNIDADE BASICA;0000006297;SAO JERONIMO;eSF;Rodrigues Alves;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Diabetes;2;2;4;3;1;0;205;4;51,25
4608844;UNIDADE BASICA CRISTINA CHAGAS DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0002279169;EQUIPE PSF GLEBA PARANA;eSF;Rodrigues Alves;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Diabetes;3;3;4;4;1;0;260;4;65,00
7240155;UNIDADE BASICA EUTALIA PAULA OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000006289;PSF SAO FRANCISCO;eSF;Rodrigues Alves;Juruá/Tarauacá e Envira;Setembro;Cuidado da pessoa com Diabetes;34;32;32;29;30;0;2.670;38;70,26
0818704;UNIDADE BASICA DJALMA GOMES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0002279150;EQUIPE PSF LUZEIRO;eSF;Rodrigues Alves;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Diabetes;5;0;5;6;3;0;340;6;56,67
7448627;UNIDADE BASICA JOSINA DE OLIVEIRA MOURA;CENTRO DE SAUDE/UNIDADE BASICA;0000006319;PSF NOVA CINTRA;eSF;Rodrigues Alves;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Diabetes;8;5;7;8;6;0;590;8;73,75
7240155;UNIDADE BASICA EUTALIA PAULA OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0001490834;PSF SAO FRANCISCO 2;eSF;Rodrigues Alves;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Diabetes;16;16;16;10;12;0;1.180;16;73,75
4894618;UNIDADE BASICA DE SAUDE RENATO LEITE;CENTRO DE SAUDE/UNIDADE BASICA;0000006270;PSF URBANA;eSF;Rodrigues Alves;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Diabetes;37;32;33;52;28;5;3.250;53;61,32
4894618;UNIDADE BASICA DE SAUDE RENATO LEITE;CENTRO DE SAUDE/UNIDADE BASICA;0000006254;EQUIPE PSF RENATO LEITE 2;eSF;Rodrigues Alves;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Diabetes;5;2;3;6;4;0;355;7;50,71
9402713;UNIDADE BASICA NOEMI DO CARMO MATOS;CENTRO DE SAUDE/UNIDADE BASICA;0001642502;SAUDE FAMILIA FOZ DO PARANA;eSF;Rodrigues Alves;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Diabetes;8;8;9;11;5;0;710;11;64,55
0043303;UNIDADE BASICA JOAO SANTOS DE ALENCAR;CENTRO DE SAUDE/UNIDADE BASICA;0000006297;SAO JERONIMO;eSF;Rodrigues Alves;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Diabetes;2;3;4;3;1;0;220;4;55,00
4608844;UNIDADE BASICA CRISTINA CHAGAS DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0002279169;EQUIPE PSF GLEBA PARANA;eSF;Rodrigues Alves;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Diabetes;3;3;4;4;1;0;260;4;65,00
7240155;UNIDADE BASICA EUTALIA PAULA OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;0000006289;PSF SAO FRANCISCO;eSF;Rodrigues Alves;Juruá/Tarauacá e Envira;Outubro;Cuidado da pessoa com Diabetes;31;30;32;33;30;10;2.810;38;73,95
2001772;CENTRO DE SAUDE PAULO ALCIONE MARQUES;CENTRO DE SAUDE/UNIDADE BASICA;0000006327;PSF;eSF;Santa Rosa;Baixo Acre;Setembro;Cuidado da pessoa com Diabetes;33;31;28;38;15;0;2.530;42;60,24
0499919;UNIDADE BASICA DE SAUDE MANDUCA KULINA;CENTRO DE SAUDE/UNIDADE BASICA;0002188147;UBS COHAB;eSF;Santa Rosa;Baixo Acre;Setembro;Cuidado da pessoa com Diabetes;12;11;7;8;6;0;760;13;58,46
6596657;PSF MOVEL DE SANTA ROSA DO PURUS;POSTO DE SAUDE;0000006343;PSF MOVEL DE SANTA ROSA DO PUR;eSF;Santa Rosa;Baixo Acre;Setembro;Cuidado da pessoa com Diabetes;0;0;0;1;0;0;20;1;20,00
2001772;CENTRO DE SAUDE PAULO ALCIONE MARQUES;CENTRO DE SAUDE/UNIDADE BASICA;0000006327;PSF;eSF;Santa Rosa;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;33;31;28;39;14;0;2.535;43;58,95
0499919;UNIDADE BASICA DE SAUDE MANDUCA KULINA;CENTRO DE SAUDE/UNIDADE BASICA;0002188147;UBS COHAB;eSF;Santa Rosa;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;12;11;7;7;6;0;740;13;56,92
6596657;PSF MOVEL DE SANTA ROSA DO PURUS;POSTO DE SAUDE;0000006343;PSF MOVEL DE SANTA ROSA DO PUR;eSF;Santa Rosa;Baixo Acre;Outubro;Cuidado da pessoa com Diabetes;0;0;0;1;0;0;20;1;20,00
