CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;Distrito;OSS;COMPETÊNCIA;INDICADOR;TER REALIZADO A PRIMEIRA CONSULTA DE PRÉ-NATAL ATÉ 12 SEMANAS DE GESTAÇÃO;TER REALIZADO PELO MENOS 07 CONSULTAS DURANTE O PERÍODO DE GESTAÇÃO PARA VALORIZAR O DIAGNÓSTICO E ACOLHIMENTO OPORTUNO;TER REALIZADO PELO MENOS 07 REGISTROS DE PRESSÃO ARTERIAL DURANTE O PERÍODO DA GESTAÇÃO;TER REALIZADO PELO MENOS 07 REGISTROS SIMULTÂNEOS DE PESO E ALTURA DURANTE O PERÍODO DA GESTAÇÃO;TER REGISTRO DE PELO MENOS 03 VISITAS DOMICILIARES DO ACS/TACS, APÓS A PRIMEIRA CONSULTA DO PRÉ-NATAL;TER REGISTRO DE UMA DOSE DE DTPA A PARTIR DA 20ª SEMANA DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS, HIV E HEPATITES B E C REALIZADOS NO PRIMEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS E HIV REALIZADOS NO TERCEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DE PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O) REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 VISITA DOMICILIAR POR ACS/TACS REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 AVALIAÇÃO ODONTOLÓGICA REALIZADA DURANTE O PERÍODO DA GESTAÇÃO POR PROFISSIONAL CIRURGIÃ(ÃO) DENTISTA OU TÉCNICA(O) EM SAÚDE BUCAL OU AUXILIAR DE SAÚDE BUCA;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;NÚMERO TOTAL DE GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;PONTUAÇÃO
2788977;UBS VILA IMPERIO DRA GILDA TERA TAHIRA;CENTRO DE SAUDE/UNIDADE BASICA;363545;IMPERIO 1;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;10;4;0;4;0;7;1;0;1;0;3;280;12;23,33
2787881;AMA UBS JARDIM TIETE I OSCAR PEREIRA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;360031;EQUIPE 3 - VERDE;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;26;9;11;9;10;14;4;1;7;1;23;1061;29;36,59
2787601;AMA UBS JARDIM MIRIAM MANOEL SOARES DE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;2265192;EAP - JD MIRIAM 3;eAP;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2788314;UBS PARQUE DO ENGENHO II;CENTRO DE SAUDE/UNIDADE BASICA;361364;ENGENHO - ROSA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;26;12;15;10;21;14;16;9;3;2;24;1394;27;51,63
9788409;UBS ANCHIETA;CENTRO DE SAUDE/UNIDADE BASICA;1664468;ANCHIETA II;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;10;7;9;7;7;7;2;0;1;3;9;568;11;51,64
3004341;UBS SANTO ESTEVAO;CENTRO DE SAUDE/UNIDADE BASICA;364878;EQUIPE 1;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;6;1;4;3;2;9;0;3;2;1;6;339;16;21,19
3661660;UBS INACIO MONTEIRO;CENTRO DE SAUDE/UNIDADE BASICA;365726;EQUIPE IV;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;9;1;2;2;7;10;2;2;6;4;14;540;23;23,48
9794751;UBS JARDIM LUCELIA SANDRA AP BARBOSA CORREIA LIMA;CENTRO DE SAUDE/UNIDADE BASICA;1687581;LUCELIA II;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;20;15;17;14;15;14;7;10;8;2;17;1271;22;57,77
9986898;UBS ELISA MARIA II DR CAMILO CRISTOFARO MARTINS;CENTRO DE SAUDE/UNIDADE BASICA;2259737;EQUIPE 3;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;15;7;9;1;8;5;4;2;2;1;7;564;17;33,18
9788409;UBS ANCHIETA;CENTRO DE SAUDE/UNIDADE BASICA;1664484;ANCHIETA IV;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;33;16;19;14;21;14;10;1;11;7;23;1554;39;39,85
2787938;UBS JARDIM VERA CRUZ PERDIZES;CENTRO DE SAUDE/UNIDADE BASICA;2269538;EAP 2 AZUL JD VERA CRUZ;eAP;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2788322;AMA UBS PARQUE FERNANDA;CENTRO DE SAUDE/UNIDADE BASICA;361380;FERNANDA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;31;14;17;14;26;19;19;13;8;3;27;1750;33;53,03
4049985;AMA UBS WAMBERTO DIAS DA COSTA;CENTRO DE SAUDE/UNIDADE BASICA;2267357;EAPWAMBERTO03;eAP;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2043017;UBS MASCARENHAS DE MORAES;CENTRO DE SAUDE/UNIDADE BASICA;354600;4123 - EQUIPE 3 AZUL;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;22;14;16;13;20;16;17;1;6;4;16;1327;25;53,08
2789167;AMA UBS VILA PEREIRA BARRETO;CENTRO DE SAUDE/UNIDADE BASICA;2266024;ONIX;eAP;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;6;3;3;2;0;3;3;0;2;0;6;366;6;61
2766019;UBS PRIMEIRO DE OUTUBRO;CENTRO DE SAUDE/UNIDADE BASICA;355933;EQ. 6 / PRIMEIRO DE OUTUBRO;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;9;3;3;3;2;9;2;4;4;2;8;450;18;25
2787601;AMA UBS JARDIM MIRIAM MANOEL SOARES DE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;2265176;EAP - JD MIRIAM 1;eAP;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3661741;UBS NOVO CAMINHO;CENTRO DE SAUDE/UNIDADE BASICA;365734;NOVO CAMINHO 4;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;16;2;2;2;6;11;7;2;7;0;8;583;19;30,68
2787601;AMA UBS JARDIM MIRIAM MANOEL SOARES DE OLIVEIRA;CENTRO DE SAUDE/UNIDADE BASICA;2265184;EAP - JD MIRIAM 2;eAP;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2789167;AMA UBS VILA PEREIRA BARRETO;CENTRO DE SAUDE/UNIDADE BASICA;2266032;JADE;eAP;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;6;2;2;0;0;0;1;0;0;0;0;213;6;35,5
2787628;AMA UBS JARDIM MIRNA;CENTRO DE SAUDE/UNIDADE BASICA;359068;MIRNA III;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;28;6;8;6;16;17;0;3;7;2;25;1090;36;30,28
2815273;UBS ZUMBI DOS PALMARES;CENTRO DE SAUDE/UNIDADE BASICA;364401;ZUMBI DOS PALMARES 4;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;8;2;3;3;2;3;0;0;0;0;4;233;8;29,13
3004341;UBS SANTO ESTEVAO;CENTRO DE SAUDE/UNIDADE BASICA;364886;EQUIPE 3;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;3;0;4;2;1;5;1;1;0;0;3;183;7;26,14
2788489;UBS RECANTO VERDE DO SOL;CENTRO DE SAUDE/UNIDADE BASICA;362220;ROSA I;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;42;18;15;15;18;30;4;6;9;6;37;1842;49;37,59
2788322;AMA UBS PARQUE FERNANDA;CENTRO DE SAUDE/UNIDADE BASICA;361372;FERNANDA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;29;11;13;11;21;16;14;12;8;4;21;1469;31;47,39
2789019;UBS VILA JAGUARA;CENTRO DE SAUDE/UNIDADE BASICA;363553;ESF 4 VL JAGUARA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;15;7;7;8;10;7;1;0;4;3;7;636;17;37,41
9788409;UBS ANCHIETA;CENTRO DE SAUDE/UNIDADE BASICA;1664476;ANCHIETA III;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;5;6;6;6;8;5;1;0;6;2;7;473;10;47,3
5479517;UBS JOAQUIM ROSSINI VILA CARIOCA DR MOACIR PARRA;CENTRO DE SAUDE/UNIDADE BASICA;367915;4363 - 03 VERMELHA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;42;24;31;13;24;31;33;10;11;5;42;2436;52;46,85
9788409;UBS ANCHIETA;CENTRO DE SAUDE/UNIDADE BASICA;1664492;ANCHIETA V;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;36;16;19;16;27;22;7;0;10;4;30;1719;39;44,08
2043017;UBS MASCARENHAS DE MORAES;CENTRO DE SAUDE/UNIDADE BASICA;354619;4122 - EQUIPE 2 VERDE;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;20;13;16;13;13;15;12;3;5;2;17;1181;23;51,35
2766019;UBS PRIMEIRO DE OUTUBRO;CENTRO DE SAUDE/UNIDADE BASICA;355941;EQ. 4 / PRIMEIRO DE OUTUBRO;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;6;0;3;1;2;4;2;2;1;1;4;240;11;21,82
4410750;UBS JARDIM ANTARTICA;CENTRO DE SAUDE/UNIDADE BASICA;2411237;EQUIPE ANTARTICA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;37;17;20;11;21;20;17;6;8;3;34;1783;43;41,47
2788527;AMA UBS JARDIM SAO FRANCISCO II;CENTRO DE SAUDE/UNIDADE BASICA;1656872;EQUIPE 6 - VERMELHA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;25;10;4;9;11;18;4;8;9;4;31;1222;35;34,91
9188177;UBS HELIOPOLIS;CENTRO DE SAUDE/UNIDADE BASICA;367923;4361 - 01 - AMARELA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;15;3;5;4;11;8;7;4;7;1;10;690;17;40,59
2787903;UBS JARDIM TRES CORACOES;CENTRO DE SAUDE/UNIDADE BASICA;360058;JD. TRES CORACOES 07;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;21;12;15;14;16;7;3;5;4;5;22;1137;24;47,38
2787628;AMA UBS JARDIM MIRNA;CENTRO DE SAUDE/UNIDADE BASICA;359076;MIRNA IV;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;22;13;15;14;17;17;1;3;9;3;25;1273;29;43,9
2788683;UBS VILA ANGLO JOSE SERRA RIBEIRO;CENTRO DE SAUDE/UNIDADE BASICA;2269570;EAP 2 AZUL VL ANGLO;eAP;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3004341;UBS SANTO ESTEVAO;CENTRO DE SAUDE/UNIDADE BASICA;364894;EQUIPE 2;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;6;0;2;2;7;11;1;4;2;4;6;411;19;21,63
2789019;UBS VILA JAGUARA;CENTRO DE SAUDE/UNIDADE BASICA;363561;ESF 2 VL JAGUARA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;9;5;10;0;5;10;0;0;5;2;10;513;18;28,5
3661741;UBS NOVO CAMINHO;CENTRO DE SAUDE/UNIDADE BASICA;365742;NOVO CAMINHO 5;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;33;14;17;15;29;23;17;6;7;2;11;1599;38;42,08
2788489;UBS RECANTO VERDE DO SOL;CENTRO DE SAUDE/UNIDADE BASICA;362239;ROSA VII;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;41;21;24;17;19;23;2;2;11;6;39;1886;47;40,13
2043017;UBS MASCARENHAS DE MORAES;CENTRO DE SAUDE/UNIDADE BASICA;354627;4125 - EQUIPE 5 LARANJA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;19;6;8;5;11;12;16;3;3;4;14;928;24;38,67
2786915;UBS CIDADE NOVA SAO MIGUEL;CENTRO DE SAUDE/UNIDADE BASICA;356808;HIBISCO II;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;3;0;1;1;1;4;2;1;0;2;5;183;9;20,33
2787067;UBS GAIVOTAS;CENTRO DE SAUDE/UNIDADE BASICA;1466372;AGUIA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;24;11;13;10;16;14;8;12;8;2;17;1239;29;42,72
2787938;UBS JARDIM VERA CRUZ PERDIZES;CENTRO DE SAUDE/UNIDADE BASICA;2269554;EAP 4 BRANCO JD VERA CRUZ;eAP;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4410750;UBS JARDIM ANTARTICA;CENTRO DE SAUDE/UNIDADE BASICA;2411245;EQUIPE SOLAR;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;42;22;28;17;16;22;17;13;12;6;38;2139;48;44,56
2789035;UBS VILA MANGALOT;CENTRO DE SAUDE/UNIDADE BASICA;2355973;ORQUIDEA;eAP;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;1;0;0;0;0;0;0;0;0;0;0;28;1;28
2788683;UBS VILA ANGLO JOSE SERRA RIBEIRO;CENTRO DE SAUDE/UNIDADE BASICA;2269562;EAP 1 AMARELA VL ANGLO;eAP;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4410750;UBS JARDIM ANTARTICA;CENTRO DE SAUDE/UNIDADE BASICA;2411253;EQUIPE TERRA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;25;14;17;9;17;19;5;5;3;1;26;1294;29;44,62
2788322;AMA UBS PARQUE FERNANDA;CENTRO DE SAUDE/UNIDADE BASICA;361399;FERNANDA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;20;9;9;8;12;11;11;6;7;1;16;1010;23;43,91
2788950;UBS VILA GUILHERME;CENTRO DE SAUDE/UNIDADE BASICA;2267381;EAP GUILHERME II;eAP;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5479517;UBS JOAQUIM ROSSINI VILA CARIOCA DR MOACIR PARRA;CENTRO DE SAUDE/UNIDADE BASICA;367931;4362 - 02 AZUL;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;21;11;11;9;8;8;16;8;8;0;20;1101;23;47,87
3661741;UBS NOVO CAMINHO;CENTRO DE SAUDE/UNIDADE BASICA;365750;NOVO CAMINHO 3;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;20;7;6;3;15;11;7;2;2;0;4;713;23;31
2787903;UBS JARDIM TRES CORACOES;CENTRO DE SAUDE/UNIDADE BASICA;360066;JD. TRES CORACOES 03;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;23;13;14;11;22;17;3;8;4;5;22;1301;28;46,46
2075202;AMA UBS JARDIM BRASIL;CENTRO DE SAUDE/UNIDADE BASICA;1656880;AZUL - SAO PAULO;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;20;12;13;1;21;10;0;1;2;3;17;920;30;30,67
4049861;UBS JARDIM SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;366609;J SOUZA 9;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;11;3;3;3;0;5;1;0;3;2;12;398;12;33,17
2788756;AMA UBS VILA BARBOSA;CENTRO DE SAUDE/UNIDADE BASICA;1664018;445 - EQUIPE ROSA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;21;12;14;11;6;13;4;2;5;1;11;921;27;34,11
2815273;UBS ZUMBI DOS PALMARES;CENTRO DE SAUDE/UNIDADE BASICA;364428;ZUMBI DOS PALMARES 1;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;12;6;6;4;9;9;1;0;1;4;13;597;19;31,42
2787628;AMA UBS JARDIM MIRNA;CENTRO DE SAUDE/UNIDADE BASICA;359084;MIRNA I;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;18;7;8;7;14;19;1;1;4;5;23;981;27;36,33
2774763;UBS ARRASTAO FRANCISCO SCALAMANDRE SOBRINHO;CENTRO DE SAUDE/UNIDADE BASICA;355968;ARRASTAO - 03 - VERDE;eSF;SÃO PAULO;Capital;Campo Limpo;Einstein;Março;Gestantes e puérperas;5;4;4;4;0;3;0;1;1;1;5;257;5;51,4
2788756;AMA UBS VILA BARBOSA;CENTRO DE SAUDE/UNIDADE BASICA;1664034;447 - EQUIPE ROXA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;10;2;2;1;5;2;3;0;0;0;4;271;10;27,1
2787903;UBS JARDIM TRES CORACOES;CENTRO DE SAUDE/UNIDADE BASICA;360082;JD. TRES CORACOES 09;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;21;7;9;7;14;11;6;5;6;4;20;1011;27;37,44
2788683;UBS VILA ANGLO JOSE SERRA RIBEIRO;CENTRO DE SAUDE/UNIDADE BASICA;2269589;EAP 3 VERDE VL ANGLO;eAP;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2043017;UBS MASCARENHAS DE MORAES;CENTRO DE SAUDE/UNIDADE BASICA;354635;4124 - EQUIPE 4 AMARELA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;27;13;14;13;22;17;14;1;1;3;19;1323;33;40,09
2815273;UBS ZUMBI DOS PALMARES;CENTRO DE SAUDE/UNIDADE BASICA;364436;ZUMBI DOS PALMARES 2;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;11;2;9;8;13;12;1;0;0;7;13;695;16;43,44
2789019;UBS VILA JAGUARA;CENTRO DE SAUDE/UNIDADE BASICA;363588;ESF 3 VL JAGUARA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;11;5;7;5;4;4;0;0;0;0;8;407;12;33,92
2787903;UBS JARDIM TRES CORACOES;CENTRO DE SAUDE/UNIDADE BASICA;360074;JD. TRES CORACOES 08;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;27;9;15;7;25;14;4;5;9;6;29;1377;33;41,73
2788241;AMA UBS ANHANGUERA;CENTRO DE SAUDE/UNIDADE BASICA;2266083;ROSA;eAP;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;2;2;2;0;0;2;1;1;1;0;2;155;2;77,5
2788497;UBS REUNIDAS II;CENTRO DE SAUDE/UNIDADE BASICA;362255;4187 - EQUIPE 7 AMARELA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;19;6;10;9;9;10;11;3;7;4;15;946;21;45,05
2787628;AMA UBS JARDIM MIRNA;CENTRO DE SAUDE/UNIDADE BASICA;359092;MIRNA II;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;44;20;24;20;31;27;2;3;10;11;43;2159;53;40,74
2788756;AMA UBS VILA BARBOSA;CENTRO DE SAUDE/UNIDADE BASICA;1664026;446 - EQUIPE AMARELA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;16;5;5;3;6;3;7;3;1;0;8;529;17;31,12
2789280;UBS VARGEM GRANDE;CENTRO DE SAUDE/UNIDADE BASICA;2141485;UBS VARGEM GRANDE VII;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;25;13;14;7;17;13;7;0;4;5;23;1177;28;42,04
3661741;UBS NOVO CAMINHO;CENTRO DE SAUDE/UNIDADE BASICA;365769;NOVO CAMINHO 2;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;11;3;2;3;2;6;5;2;0;0;3;344;12;28,67
4049861;UBS JARDIM SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;366617;J SOUZA 1;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;13;8;10;9;1;8;3;0;7;0;9;625;14;44,64
2788470;UBS REAL PARQUE PAULO MANGABEIRA ALBERNAZ FILHO;CENTRO DE SAUDE/UNIDADE BASICA;1708929;ESF 3 VERMELHA REAL PARQUE;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;22;14;16;12;18;13;13;4;4;1;16;1219;23;53
2788756;AMA UBS VILA BARBOSA;CENTRO DE SAUDE/UNIDADE BASICA;1664042;448 - EQUIPE LARANJA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;16;9;9;3;8;10;4;2;4;4;9;718;20;35,9
2788497;UBS REUNIDAS II;CENTRO DE SAUDE/UNIDADE BASICA;362271;4182 - EQUIPE 2 VERDE;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;14;9;10;10;11;10;11;5;6;3;16;959;17;56,41
2074079;UBS TEOTONIO VILELA;CENTRO DE SAUDE/UNIDADE BASICA;354643;4126 - EQUIPE 6 BRANCA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;30;18;20;18;25;18;21;6;8;5;29;1812;35;51,77
2774763;UBS ARRASTAO FRANCISCO SCALAMANDRE SOBRINHO;CENTRO DE SAUDE/UNIDADE BASICA;355976;ARRASTAO - 01 - ROSA;eSF;SÃO PAULO;Capital;Campo Limpo;Einstein;Março;Gestantes e puérperas;9;4;3;3;1;5;3;2;1;0;7;351;9;39
2787903;UBS JARDIM TRES CORACOES;CENTRO DE SAUDE/UNIDADE BASICA;360090;JD. TRES CORACOES 10;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;25;12;15;13;17;14;4;7;5;6;24;1303;28;46,54
2786931;UBS JARDIM DA CONQUISTA I;CENTRO DE SAUDE/UNIDADE BASICA;356824;4 - AZUL;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;35;16;18;16;26;16;17;8;18;7;30;1898;36;52,72
2075202;AMA UBS JARDIM BRASIL;CENTRO DE SAUDE/UNIDADE BASICA;1656899;VERDE - BAHIA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;31;14;17;3;20;15;11;2;6;4;25;1363;40;34,08
2788241;AMA UBS ANHANGUERA;CENTRO DE SAUDE/UNIDADE BASICA;2266067;AZALEIA;eAP;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;7;2;3;0;0;2;4;0;2;0;4;367;8;45,88
2788241;AMA UBS ANHANGUERA;CENTRO DE SAUDE/UNIDADE BASICA;2266075;BEGONIA;eAP;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;4;3;3;1;0;3;2;0;1;0;3;274;5;54,8
4049896;UBS ALCINA PIMENTEL PIZA;CENTRO DE SAUDE/UNIDADE BASICA;366625;BRANCA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;11;4;6;4;7;6;7;1;0;3;7;515;12;42,92
3661741;UBS NOVO CAMINHO;CENTRO DE SAUDE/UNIDADE BASICA;365777;NOVO CAMINHO 6;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;34;12;14;13;31;19;22;0;6;4;10;1519;37;41,05
2788837;UBS VILA DIONISIA;CENTRO DE SAUDE/UNIDADE BASICA;363111;384-EQ 06-LARANJA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;20;11;12;7;14;7;12;4;7;7;15;1064;23;46,26
2788497;UBS REUNIDAS II;CENTRO DE SAUDE/UNIDADE BASICA;362263;4181 - EQUIPE 1 LILAS;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;14;5;7;6;10;6;10;3;2;2;14;725;16;45,31
2815451;UBS PARQUE FIGUEIRA GRANDE;CENTRO DE SAUDE/UNIDADE BASICA;364444;FIGUEIRA GRANDE 6;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;12;3;4;3;2;11;0;0;2;1;10;444;17;26,12
2789019;UBS VILA JAGUARA;CENTRO DE SAUDE/UNIDADE BASICA;363596;ESF 1 VL JAGUARA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;12;4;6;6;4;7;1;0;3;1;8;480;12;40
6280188;UBS CHACARA DO SOL;CENTRO DE SAUDE/UNIDADE BASICA;368806;CH DO SOL - SOL;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;42;22;23;17;21;27;2;2;10;8;36;1932;49;39,43
5479517;UBS JOAQUIM ROSSINI VILA CARIOCA DR MOACIR PARRA;CENTRO DE SAUDE/UNIDADE BASICA;367958;4364 - 04 AMARELA;eSF;SÃO PAULO;Capital;Outros;Outra;Março;Gestantes e puérperas;7;4;5;3;1;3;4;3;4;0;7;376;7;53,71
2751836;UBS VILA PARANAGUA;CENTRO DE SAUDE/UNIDADE BASICA;2261766;AZUL;eAP;SÃO PAULO;Capital;Outros;Outra;Outubro;Gestantes e puérperas;4;3;4;3;0;5;3;2;2;0;6;436;8;54,5
4050142;UBS JOSE BONIFACIO III DRA LUCY MAYUMI UDAKIRI;CENTRO DE SAUDE/UNIDADE BASICA;2262614;AZUL;eAP;SÃO PAULO;Capital;Outros;Outra;Outubro;Gestantes e puérperas;4;1;1;1;0;0;1;0;0;0;2;166;4;41,5
2091720;UBS JARDIM FONTALIS;CENTRO DE SAUDE/UNIDADE BASICA;1693611;3 AMARELO TOPAZIO UBS FONTALIS;eSF;SÃO PAULO;Capital;Outros;Outra;Outubro;Gestantes e puérperas;40;15;21;7;20;19;25;10;4;4;28;1777;40;44,43
2788853;UBS VILA ESPANHOLA;CENTRO DE SAUDE/UNIDADE BASICA;363251;001-AZUL;eSF;SÃO PAULO;Capital;Outros;Outra;Outubro;Gestantes e puérperas;15;3;5;2;8;5;3;0;2;1;11;510;17;30
